"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"FLORALA PUBLIC LIBRARY" 6445 "1214 FOURTH STREET
FLORALA, AL 36442
" 31.020628 -86.326526 1 0 3 16945 201 1409 31 10 242068 7 1803.45 243871.45 40.8256044042604 0.000599977209875341 146.317312139254 50.1422943566928 0.000397732972433474 96.9957167001614
"SATSUMA PUBLIC LIBRARY" 6133 "5466 OLD HIGHWAY 43
SATSUMA, AL 36572
" 30.845112 -88.059791 1 0 4 15451 184 46 5 15 204593 7 1887.93 206480.93 93.4481371997895 0.000114514031103097 23.6449636402163 129.641965029142 5.94988798592884e-05 12.2853840473041
"HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY" 9642 "17 PARK STREET
HEADLAND, AL 36345
" 31.352359 -85.341934 1 0 3 15276 489 522 30 16 212841 7 2474.82 215315.82 94.5985640013102 0.000111745723628991 24.0606221146695 117.387251916935 7.25701680109621e-05 15.6255052328181
"BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY" 8496 "164 SOUTH MAIN STREET
BRUNDIDGE, AL 36010
" 31.718949 -85.815511 1 0 4 12109 147 528 24 19 167359 7 2384.16 169743.16 97.2171278545175 0.000105807006484083 17.9600156307487 114.866964097083 7.57896173060615e-05 12.8647691367216
"OZARK - DALE COUNTY PUBLIC LIBRARY" 37931 "416 JAMES STREET
OZARK, AL 36360
" 31.452208 -85.632765 1 0 7 62515 2472 2289 0 42 876478 3 4463.79 880941.79 87.5144593897012 0.000130569088204902 115.023766281894 106.081996346328 8.8862112176664e-05 78.2823481640912
"MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY" 2403 "1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
" 31.336223 -85.523526 1 0 2 8581 130 771 0 18 124076 14.25 1327.2825 125403.2825 85.9069945312346 0.000135501140022272 16.992287741285 112.451066896989 7.90811251147572e-05 9.91703267318374
