"location" "miles"
"Wayne County Public Library, Goldsboro
1001 East Ash Street
Goldsboro, NC" 3.08122230612199
"La Grange Branch Library
119 East Washington Street
La Grange, NC" 10.106324368663
"Wayne County Public Library, Pikeville
106 W Main St
Pikeville, NC" 10.9259531326101
"Wayne County Public Library, Mount Olive
111 N Chestnut St
Mt. Olive, NC" 11.5976045306797
"Princeton Public Library
101 Dr. Donnie H. Jones, Jr Blvd
Princeton, NC" 14.1547422222459
"Wayne County Public Library, Fremont
202 Goldsboro St
Fremont, NC" 14.2483828491698
"Greene County Public Library
229 Kingold Blvd
Snow Hill, NC" 17.4818096345419
"Faison Branch Library (Emily Hill Library)
106 Park Circle
Faison, NC" 18.3509871874493
"Kenly Public Library
205 Edgerton St
Kenly, NC" 19.9145139703453
"Crocker Branch Library
114 S Main St
Stantonsburg, NC" 19.990728007046
"Black Creek Branch Library
103 Central Avenue
Black Creek, NC" 20.4787273832425
"Lucama Branch Library
103 E Spring St
Lucama, NC" 21.2124758325152
"Kinston-Lenoir County Public Library
510 North Queen Street
Kinston, NC" 22.0557645915525
"Neuse Regional Library
510 N. Queen Street
Kinston, NC" 22.0557645915525
"Selma Public Library
301 N. Pollock St.
Selma, NC" 22.7318998307945
"Pink Hill Branch Library
114 West Broadway St
Pink Hill, NC" 23.1637829156852
"Bryan Memorial Library
302 West Weeksdale Street
Newton Grove, NC" 23.2285325842313
"Warsaw-Kornegay Public Library
117 East College St
Warsaw, NC" 24.67925675901
"Public Library Of Johnston County Smithfield
305 Market Street
Smithfield, NC" 25.1291946246378
"East Branch Library
1006-C Ward Blvd
Wilson, NC" 25.7013380296883
"Duplin County Library
107 Bowden Dr.
Kenansville, NC" 26.0491064450362
"Wilson County Public Library
249 Nash Street W
Wilson, NC" 26.9328861277578
"Farmville Public Library
4276 West Church Street
Farmville, NC" 27.5714167657301
"Phillip Leff Memorial Library
807 East Broad St
Beulaville, NC" 31.0259607629377
"Florence Gallier Library
104 West Main St.
Magnolia, NC" 31.1694943815048
"J.C. Holliday Library
217 Graham Street
Clinton, NC" 31.2558418288064
"Elm City Branch
117 N Railroad St
Elm City, NC" 32.8244893629493
"Mary Duncan Public Library
100 W. Main Street
Benson, NC" 33.2050829127847
"Comfort Branch Library
4889 Highway 41 West
Trenton, NC" 33.7914541230115
"C. D. Langston R. E. Boyd Library
p.o. box 395
Winterville, NC" 34.1851895513343
"Hocutt Ellington Memorial Library
100 South Church St
Clayton, NC" 35.3847424551744
"Rose Hill Community Memorial Library
113 South Walnut St
Rose Hill, NC" 35.7087345702665
"Pinetops Branch Library
201 South East 1st Street
Pinetops, NC" 36.0609742578823
"Dunn Public Library
110 East Divine Street
Dunn, NC" 36.7418324273345
"Carver Branch Library
618 West 14th Ave.
Greenville, NC" 37.3662503437523
"Cove City-Craven County Public Library
102 North Main Street
Cove City, NC" 37.7419423523436
"Wendell Library
207 South Hollybrook Road
Wendell, NC" 37.9328751587183
"Sheppard Memorial Library
530 South Evans Street
Greenville, NC" 37.9918810402772
"Richlands Public Library
299s Wilmington Street
Richlands, NC" 38.3953158594817
"East Branch Library
2000 Cedar Lane
Greenville, NC" 38.9726750584956
"Trenton Public Library
204 Lakeview Drive
Trenton, NC" 39.463960977569
"Zebulon Library
1000 Dogwood Drive
Zebulon, NC" 39.8111464916329
"Coats Public Library
243 S. Mckinley St.
Coats, NC" 40.317517078338
"Erwin Public Library
110 W. F. St.
Erwin, NC" 40.3945046479912
"Roseboro Public Library
300 West Roseboro Street
Roseboro, NC" 41.1353564543704
"Braswell Memorial Library
727 North Grace Street
Rocky Mount, NC" 43.1381669242663
"East Regional Library
946 Steeple Square Court
Knightdale, NC" 43.5746524814061
"Harold D. Cooley Library
114 W. Church St.
Nashville, NC" 43.8379213491907
"Southeast Regional Library
908 7th Avenue
Garner, NC" 44.93862803745
"Miriam B. Lamb Memorial Library
144 South Church Avenue
Garland, NC" 45.1536468436129
"Wake County Public Libraries
4020 Carya Drive
Raleigh, NC" 45.2749816795374
"Olivia Raney Local History Library
4016 Carya Drive
Raleigh, NC" 45.2776016133615
"Bunn Branch Library
610 Main Street
Bunn, NC" 45.3693112684202
"Angier Public Library
28 N. Raleigh Rd.
Angier, NC" 45.4110274473674
"Edgecombe County Memorial Library
909 Main Street
Tarboro, NC" 45.6122944189724
"Vanceboro-Craven County Public Library
7931 Main Street
Vanceboro, NC" 45.7142835308151
"Margaret Little Blount Library
201 Ives Street
Bethel, NC" 46.1120640403304
"South Raleigh Library
1601-14 Crosslink Road
Raleigh, NC" 46.6459981360839
"Pollocksville Public Library
415 Green Hill St
Pollocksville, NC" 47.5623047360855
"Richard B. Harrison Library
1313 New Bern Avenue
Raleigh, NC" 47.882720071973
"Harnett County Public Library
601 S. Main St.
Lillington, NC" 48.3163868545732
"Electronic Information Center
334 Fayetteville Street Mall
Raleigh, NC" 48.6158257218746
"Green Road Library
4101 Green Road
Raleigh, NC" 49.4934077367459
"Onslow County Public Library
58 Doris Avenue East
Jacksonville, NC" 49.4985282313757
"East Regional Branch Library
4809 Clinton Road
Fayetteville, NC" 49.79452392662
"Fuquay-Varina Library
133 S. Fuquay Avenue
Fuquay-Varina, NC" 50.0221048772752
"Cameron Village Regional Library
1930 Clark Avenue
Raleigh, NC" 50.0257668857218
"Maysville Public Library
605 Seventh Street
Maysville, NC" 51.1685290334271
"Athens Drive Community Library
1420 Athens Drive
Raleigh, NC" 51.5682923416937
