"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 39.748632 -75.218512 1 4 43.92 171695 16532 27314 309 124 2811630 2.25 13519.845 2825149.845 45.0116993411697 0.000493570484932464 1394.41057900353 70.0342997750631 0.000203881780866739 575.996581613993
"JAMES H. JOHNSON MEMORIAL LIBRARY" 30561 "670 WARD DRIVE
DEPTFORD, NJ 08096
" 39.825129 -75.139496 1 0 9.59 75515 2598 4103 0 12 1069348 3 4188.99 1073536.99 51.4197464685557 0.000378216209730255 406.029091363026 77.0421414989996 0.000168478042425598 180.867410546668
"FRANKLIN TWP PUBLIC LIBRARY/GLOUCESTER" 16820 "1584 COLES MILL ROAD
FRANKLINVILLE, NJ 08322
" 39.61731 -75.078288 1 0 7.01 88611 3405 2223 103 10 1226896 4.5 3322.2 1230218.2 40.060133145042 0.000623125068233872 766.579799817551 77.0104514894305 0.00016861672929717 207.435369205851
"MONROE TWP PUBLIC LIBRARY/GLOUCESTER" 36129 "713 MARSHA AVENUE
WILLIAMSTOWN, NJ 08094
" 39.693182 -75.001332 1 0 10.91 91838 11462 5812 121 38 1421739 3 4888.11 1426627.11 46.6989669900391 0.000458548685042908 654.177985337065 82.5468825729802 0.000146756939702096 209.367428759645
"NEWFIELD PUBLIC LIBRARY" 1553 "115 CATAWBA AVENUE
NEWFIELD, NJ 08344
" 39.547568 -75.019937 1 0 1.1 22500 130 518 0 5 301149 14.25 828.9075 301977.9075 38.0865037596448 0.000689378580114156 208.177101098194 81.5539289398138 0.000150352350910567 45.4030883156788
"GILL MEMORIAL LIBRARY" 6097 "145 E. BROAD STREET
PAULSBORO, NJ 08066
" 39.830905 -75.237869 1 0 1.9 23053 420 1640 0 7 326784 7 1565.37 328349.37 50.153829751331 0.000397550036087478 130.535303892801 71.2987932941454 0.000196714168163459 64.5909731865457
"MCCOWAN MEMORIAL LIBRARY" 9011 "15 PITMAN AVENUE
PITMAN, NJ 08071
" 39.731743 -75.129703 1 0 6.14 31978 754 2238 59 7 455692 7 2813.31 458505.31 45.6745947190091 0.000479347641740864 219.783439074164 75.4613692569625 0.000175610563901972 80.5183760411484
"MARGARET E. HEGGAN FREE PUBLIC LIBRARY" 48559 "606 DELSEA DRIVE
SEWELL, NJ 08080
" 39.746872 -75.113307 1 0 14.91 83205 11478 6511 124 25 1318259 3 6606.81 1324865.81 46.991688255578 0.000452853682705864 599.970361149587 76.8861769421005 0.000169162255257785 224.117288333531
"WENONAH FREE PUBLIC LIBRARY" 2278 "101 E. MANTUA AVENUE
WENONAH, NJ 08090
" 39.791262 -75.148811 1 0 1.48 16670 159 955 6 5 231495 14.25 1195.845 232690.845 49.058327463989 0.00041550334497817 96.6838244432969 76.0976549392919 0.000172686128439366 40.1824811463346
"WEST DEPTFORD FREE PUBLIC LIBRARY" 21677 "420 CROWN POINT ROAD
WEST DEPTFORD, NJ 08086
" 39.845145 -75.187811 1 0 12.03 84706 2612 5402 233 25 1209514 4.5 4730.895 1214244.895 51.8624435944331 0.00037178687069362 451.440309767753 73.9439770340637 0.000182891865486415 222.075514003906
"WOODBURY PUBLIC LIBRARY" 10174 "33 DELAWARE STREET
WOODBURY, NJ 08096
" 39.838689 -75.154366 1 0 5.01 54289 2381 4061 65 20 791248 4.5 2124.99 793372.99 52.0192091667667 0.000369549406463296 293.190517558511 75.4762822026421 0.000175541174896588 139.269626795819
"HUNTERDON COUNTY LIBRARY" 118629 "314 STATE HIGHWAY 12, BLDG. #3
FLEMINGTON, NJ 08822
" 40.505777 -74.906482 1 2 53.68 369791 25351 34835 394 35 5596398 2.25 16059.4575 5612457.4575 99.9186753319308 0.000100162847962549 562.159723011848 143.525296084109 4.85448425761032e-05 272.455863739414
"FRENCHTOWN PUBLIC LIBRARY" 1373 "29 SECOND STREET
FRENCHTOWN, NJ 08825
" 40.527443 -75.060708 1 0 18.0799999999999 11591 396 910 22 5 168172 14.25 3298.95749999998 171470.9575 99.1608160475261 0.000101699733692353 17.4385507137228 124.487678178632 6.45278605374001e-05 11.0646540317745
"LAMBERTVILLE FREE PUBLIC LIBRARY" 3906 "6 LILLY STREET
LAMBERTVILLE, NJ 08530
" 40.365499 -74.942261 1 0 4.08 21705 1941 2916 0 8 345666 10 1783.8 347449.8 90.1193626602407 0.000123129970858603 42.7814837488276 120.75074254042 6.8583616119564e-05 23.8293637040193
"MERCER COUNTY LIBRARY" 160057 "2751 BRUNSWICK PIKE
LAWRENCEVILLE, NJ 08648
" 40.265524 -74.717819 1 8 129.91 676347 45830 54530 1714 120 10124873 2.25 30290.3475 10155163.3475 88.4580636271368 0.000127798319600257 1297.81281107662 121.61880025352 6.76080749680428e-05 686.5710449105
"HAMILTON TOWNSHIP FREE PUBLIC LIBRARY" 88464 "1 JUSTICE SAMUEL A. ALITO, JR. WAY
HAMILTON, NJ 08619
" 40.214192 -74.699688 1 0 20.88 176074 5810 8276 269 37 2477242 2.25 9103.32 2486345.32 85.8001876067417 0.000135838702639197 337.74192258184 115.416257596282 7.50699322350425e-05 186.649774685315
"HOPEWELL PUBLIC LIBRARY" 1922 "13 E. BROAD STREET
HOPEWELL, NJ 08525
" 40.389554 -74.76091 1 0 2.6 13529 489 934 55 8 195451 14.25 1211.655 196662.655 95.1793270019261 0.00011038618920251 21.708841043898 132.451812544273 5.70012249086132e-05 11.21001222878
"PENNINGTON FREE PUBLIC LIBRARY" 2585 "30 N. MAIN STREET
PENNINGTON, NJ 08534
" 40.329285 -74.791367 1 0 2.13 21863 814 1815 28 3 318895 10 1095 319990 90.7186659204887 0.000121508508501255 38.8815076353165 127.088744454248 6.191356643538e-05 19.8117221236572
"PRINCETON PUBLIC LIBRARY" 28572 "65 WITHERSPOON STREET
PRINCETON, NJ 08542
" 40.351673 -74.660616 1 0 45.81 122666 12487 14532 342 93 1954536 3 9442.98 1963978.98 95.1367990699855 0.000110484900650686 216.990022485335 125.875203499571 6.31131168863496e-05 123.952834927074
"TRENTON FREE PUBLIC LIBRARY" 84913 "120 ACADEMY STREET
TRENTON, NJ 08608
" 40.221929 -74.763855 1 0 19.02 123315 5214 6588 205 50 1761436 2.25 8584.6275 1770020.6275 84.6603826326312 0.00013952098897158 246.955028448897 116.900095691401 7.31762696910189e-05 129.523506796607
"CRANBURY PUBLIC LIBRARY" 3857 "23 N. MAIN STREET
CRANBURY, NJ 08512
" 40.311544 -74.516008 1 0 5.77 30765 1720 1434 35 10 441852 10 2022.6 443874.6 96.5746312889655 0.000107219525897767 47.5920241700609 125.30789019101 6.3685881488359e-05 28.2685451712928
"MONROE TWP PUBLIC LIBRARY/MIDDLESEX" 39132 "4 MUNICIPAL PLAZA
MONROE TOWNSHIP, NJ 08831
" 40.326543 -74.43839 1 0 29.83 144852 11157 13194 126 31 2202672 3 7996.38 2210668.38 99.6990082876917 0.000100604712253589 222.403656258008 131.398585755651 5.79186750193268e-05 128.038983476722
"PLAINSBORO FREE PUBLIC LIBRARY" 22999 "9 VAN DOREN DRIVE
PLAINSBORO, NJ 08536
" 40.33506 -74.591295 1 0 17.67 123532 4889 2792 166 35 1709502 4.5 5755.365 1715257.365 95.8980940616702 0.000108737676394115 186.513100287993 126.966334025128 6.203300785663e-05 106.402573599187
"OCEAN COUNTY LIBRARY" 575397 "101 WASHINGTON STREET
TOMS RIVER, NJ 08753
" 39.952876 -74.1957 1 20 412.31 1064444 106795 145593 2803 413 17173840 2.25 100685.7975 17274525.7975 89.2610784697078 0.000125509251756138 2168.11280728632 146.427106764264 4.66398384467231e-05 805.68109243915
"BEACH HAVEN FREE PUBLIC LIBRARY" 1170 "THIRD STREET & BEACH AVENUE
BEACH HAVEN, NJ 08008
" 39.616852 -74.197954 1 0 2.81 30435 1389 910 23 5 426066 14.25 921.675 426987.675 76.6401437889683 0.000170250101007864 72.694694797863 139.276970683634 5.1551508205727e-05 22.0118586315068
"ELMER PUBLIC LIBRARY" 1395 "120 S. MAIN STREET
ELMER, NJ 08318
" 39.593093 -75.16843 1 0 0.68 10251 432 489 0 6 145506 14.25 698.3625 146204.3625 36.1659170518997 0.000764541450594398 111.779295388979 72.348291846347 0.000191048413842374 27.9321115524605
"PENNS GROVE-CARNEY'S POINT PUBLIC LIBRARY" 13196 "S. BROAD ST.
PENNS GROVE, NJ 08069
" 39.724821 -75.471711 1 0 3.25 48646 3013 4004 106 15 725672 4.5 2268.96 727940.96 41.034103284673 0.000593895596935948 432.320930973327 56.9829868144705 0.000307970828331819 224.184580427859
"PENNSVILLE PUBLIC LIBRARY" 13409 "190 S. BROADWAY
PENNSVILLE, NJ 08070
" 39.645429 -75.518273 1 0 3.25 33116 919 1363 75 5 461374 4.5 2297.715 463671.715 35.5750968341577 0.00079014685933424 366.368749369371 56.008052990667 0.000318785859444142 147.811986166214
"SALEM FREE PUBLIC LIBRARY" 5146 "112 W. BROADWAY
SALEM, NJ 08079
" 39.572708 -75.469999 1 0 2.95 17968 1925 661 56 10 268380 7 1523.16 269903.16 30.5171212882902 0.00107377397174742 289.81498810038 61.4904246461282 0.00026447523732208 71.3827022949793
"WOODSTOWN-PILESGROVE LIBRARY" 7521 "14 SCHOOL LANE
WOODSTOWN, NJ 08098
" 39.651741 -75.321155 1 0 6.47 31956 1955 2799 60 10 478460 7 2549.91 481009.91 37.0419192812229 0.000728807843571474 350.563795243609 63.1855294717089 0.000250475205654172 120.481056128945
"AVALON FREE PUBLIC LIBRARY" 1334 "235 32ND STREET
AVALON, NJ 08202
" 39.095014 -74.724866 1 1 10.88 43584 6806 10589 0 21 793672 14.25 2202.285 795874.285 40.9591865078711 0.000596070124196246 474.396883904548 121.455379223781 6.77901338338049e-05 53.9524242950338
"BASS RIVER COMMUNITY LIBRARY" 1443 "11 NORTH MAPLE AVENUE
NEW GRETNA, NJ 08224
" 39.592005 -74.451018 1 0 1.29 12181 416 956 23 5 176713 14.25 810.3825 177523.3825 63.8811026380049 0.000245050273977404 43.5021535190205 139.57274410628 5.13332505466092e-05 9.11285227175404
"EAST BERLIN COMMUNITY LIBRARY" 9831 "105 LOCUST STREET
EAST BERLIN, PA 17316
" 39.936652 -76.979939 1 0 3.6 16513 750 4076 35 7 278177 7 2604.51 280781.51 97.1975156521163 0.000105849709587492 29.7206412910374 136.646078516659 5.35556943656147e-05 15.0374487330758
"A HUFNAGEL PUBLIC LIBRARY OF GLEN ROCK" 5821 "32 MAIN STREET
GLEN ROCK, PA 17327
" 39.800261 -76.737549 1 0 1.63 12746 1841 0 44 7 190518 7 1466.91 191984.91 81.2490518521832 0.000151482825381373 29.0824165973886 116.177439198678 7.40894551615195e-05 14.2240573811334
"GUTHRIE MEMORIAL LIBRARY - HANOVER'S PUBLIC LIBRARY" 45791 "2 LIBRARY PLACE
HANOVER, PA 17331
" 39.803978 -76.986372 1 0 12.5 92353 5206 1807 130 40 1295248 3 5996.19 1301244.19 92.6105588035232 0.000116594748667937 151.718239288663 131.302272981471 5.80036751345593e-05 75.4769452674928
"KALTREIDER-BENFER LIBRARY" 68578 "147 S CHARLES ST
RED LION, PA 17356
" 39.89847 -76.606087 1 0 6.85 43182 1383 1038 61 14 594262 2.25 5656.515 599918.515 79.8882984646207 0.000156687249686715 93.9995821514881 111.436986590776 8.05269556394462e-05 48.3096116446874
"PAUL SMITH LIBRARY OF SOUTHERN YORK COUNTY" 15012 "80 CONSTITUTION AVE
SHREWSBURY, PA 17361
" 39.753363 -76.678818 1 0 5.35 43019 2772 1303 54 18 613734 4.5 2829.12 616563.12 76.8469078477082 0.000169335184683763 104.405829794397 110.491257285595 8.19113661027787e-05 50.5035274477915
"GLATFELTER MEMORIAL LIBRARY" 23101 "101 GLENVIEW RD
SPRING GROVE, PA 17362
" 39.889574 -76.866633 1 0 3.13 41387 1841 718 72 8 572594 4.5 3588.135 576182.135 90.4015682645248 0.000122362423739261 70.5030425538621 125.630382641331 6.33593385804853e-05 36.5065189754919
"MASON DIXON PUBLIC LIBRARY" 14003 "250 BAILEY DRIVE
STEWARTSTOWN, PA 17363
" 39.755419 -76.597416 1 0 2.83 35068 1534 439 34 15 482650 4.5 2314.905 484964.905 73.3662963197414 0.000185783358205138 90.0984086625356 105.476157928095 8.98858638097112e-05 43.5914894033195
"MARTIN MEMORIAL LIBRARY" 126550 "159 EAST MARKET ST
YORK, PA 17401
" 39.963592 -76.724026 1 0 52 171109 7283 8241 92 70 2430575 2.25 16342.125 2446917.125 87.5655390646311 0.000130416802695975 319.119107904527 123.768128549592 6.52803315716026e-05 159.735561248233
"YORK SYS ADMIN UNIT" 115043 "159 EAST MARKET STREET
YORK, PA 17401
" 39.963592 -76.724026 1 5 51.01 100849 3913 4268 89 36 1420167 2.25 15416.9025 1435583.9025 87.5655390646311 0.000130416802695975 187.22426256586 123.768128549592 6.52803315716026e-05 93.7153931540552
"MOORES MEMORIAL LIBRARY" 4563 "9 WEST SLOKOM AVENUE
CHRISTIANA, PA 17509
" 39.954964 -75.996463 1 0 1.75 13225 321 1721 35 6 199196 10 1631.4 200827.4 63.1085210033245 0.000251086865703224 50.4251224133277 73.4033827531783 0.000185595674713673 37.2726968039926
"ELIZABETHTOWN PUBLIC LIBRARY" 30404 "10 SOUTH MARKET STREET
ELIZABETHTOWN, PA 17022
" 40.151053 -76.605672 1 0 9.4 57588 4569 8617 79 16 921809 3 4146.36 925955.36 92.3311394647242 0.000117301511825003 108.615963610465 124.055824126661 6.4977901828889e-05 60.1666364800136
"EPHRATA PUBLIC LIBRARY" 32978 "550 SOUTH READING RD
EPHRATA, PA 17522
" 40.174112 -76.196475 1 0 16.43 84461 3672 20874 27 14 1418072 3 5432.52 1423504.52 81.4163692030339 0.000150860845759012 214.751095828976 93.3388842631141 0.000114782264783657 163.393072735373
"LANCASTER PUBLIC LIBRARY" 206824 "125 NORTH DUKE ST
LANCASTER, PA 17602
" 40.040627 -76.304092 1 2 27.98 239732 12506 21620 146 86 3565922 2.25 18157.62 3584079.62 76.4997598248515 0.00017087552293877 612.431479321689 100.905340077299 9.82136155665981e-05 352.005417958759
"LITITZ PUBLIC LIBRARY" 31038 "651 KISSEL HILL ROAD
LITITZ, PA 17543
" 40.146902 -76.294933 1 0 12.1 57737 4111 9672 36 11 930723 3 4608.42 935331.42 82.3738462954355 0.000147374148866739 137.843671930818 96.1959561062299 0.000108065326258208 101.076895061853
"MILANOF-SCHOCK LIBRARY" 25442 "1184 ANDERSON FERRY RD.
MOUNT JOY, PA 17552
" 40.104267 -76.511411 1 0 5.7 38302 3028 5031 72 44 605609 3 3144.78 608753.78 86.6475555327647 0.000133194830603423 81.0828566062933 115.624417463059 7.47998771529713e-05 45.5347079604069
"EASTERN LANCASTER COUNTY LIB" 24952 "11 CHESTNUT DR
NEW HOLLAND, PA 17557
" 40.103389 -76.072794 1 0 4.3 40331 2192 3529 49 15 599988 4.5 4013.52 604001.52 74.117418635176 0.000182036899313498 109.95056388144 85.3474094970609 0.000137283806514384 82.9196278060737
"ANNVILLE FREE LIBRARY" 12078 "216 E MAIN ST
ANNVILLE, PA 17003
" 40.329856 -76.512169 1 0 4.91 42902 2230 6633 59 12 674252 4.5 2367.03 676619.03 99.2242609983927 0.000101569719687717 68.7240052124751 132.470453726372 5.6985183664376e-05 38.5572596953619
"MYERSTOWN COMMUNITY LIBRARY" 15294 "199 NORTH COLLEGE ST
MYERSTOWN, PA 17067
" 40.377712 -76.30627 1 0 1.78 42468 2550 2927 32 6 623971 4.5 2331.69 626302.69 96.5848858376915 0.000107196759820526 67.1376190348794 125.181130152733 6.38149250924373e-05 39.967459247542
"PALMYRA PUBLIC LIBRARY" 22379 "50 LANDINGS DR, STE B
ANNVILLE, PA 17003
" 40.289359 -76.565673 1 0 7.83 47838 3448 4652 42 20 728640 4.5 4195.665 732835.665 98.5371970935101 0.000102991074923457 75.4755328805963 134.191656206892 5.55327235984959e-05 40.6963604275649
"RICHLAND COMMUNITY LIBRARY" 5411 "111 EAST MAIN STREET
RICHLAND, PA 17087
" 40.357206 -76.255811 1 0 1.53 19111 828 1756 19 4 282462 7 1365.81 283827.81 94.1271602086981 0.000112867807119115 32.0350225141208 120.811637068612 6.85144950562676e-05 19.4463190850763
"BOONE AREA LIBRARY" 21249 "129 N. MILL ST.
BIRDSBORO, PA 19508
" 40.264859 -75.806569 1 0 4.23 20626 2407 4089 106 25 355089 4.5 3503.115 358592.115 80.2117626601453 0.000155426074985532 55.7345649552103 118.328010240223 7.14208273324902e-05 25.6109455282075
"VILLAGE LIBRARY OF MORGANTOWN" 11293 "207 N. WALNUT STREET
MORGANTOWN, PA 19543
" 40.156782 -75.893583 1 0 3.5 25393 1999 4131 67 10 411120 4.5 2049.555 413169.555 74.1469367422304 0.000181891989345859 75.1522322960934 92.925671393242 0.00011580533969506 47.8472406684316
"READING PUBLIC LIBRARY" 128068 "100 S. 5TH STREET
READING, PA 19602
" 40.333649 -75.927934 1 3 46.51 254499 16225 31083 346 64 3930869 2.25 15621.09 3946490.09 86.3927692110342 0.000133981615492708 528.757117784162 106.121764201474 8.87955246392891e-05 350.430658025305
"ROBESONIA COMMUNITY LIBRARY" 4999 "75-A SOUTH BROOKE ST
ROBESONIA, PA 19551
" 40.351718 -76.137006 1 0 2.4 17880 1087 2841 57 6 284515 10 1859.7 286374.7 91.2069414015843 0.000120211001661368 34.4253895374738 119.032646923584 7.05777514243227e-05 20.211682390815
"SINKING SPRING PUBLIC LIBRARY" 4008 "3940 PENN AVE
SINKING SPRING, PA 19608
" 40.325271 -76.021942 1 0 3.61 16995 1146 2773 24 4 272374 10 1743.9 274117.9 87.3361657064038 0.000131102736682725 35.9376068637216 112.369667068488 7.91957382789414e-05 21.708969465973
"MUHLENBERG COMMUNITY LIBRARY" 27290 "3612 KUTZTOWN RD
LAURELDALE, PA 19605
" 40.391301 -75.91996 1 0 4.98 28714 1757 3117 74 22 438596 3 3203.1 441799.1 90.1252252569005 0.000123113952304964 54.3916333257758 111.996222053761 7.97247661622546e-05 35.2223299381945
"WERNERSVILLE PUBLIC LIBRARY" 15278 "100 NORTH REBER STREET
WERNERSVILLE, PA 19565
" 40.331003 -76.076701 1 0 3.3 16467 913 2940 138 9 266359 4.5 2557.53 268916.53 88.699323672056 0.000127104048324089 34.1803796242663 115.667913554625 7.474363181271e-05 20.0997981066716
"SPRING TOWNSHIP LIBRARY" 27119 "78-C COMMERCE DRIVE
WYOMISSING, PA 19610
" 40.346692 -75.989962 1 1 7.33 27392 2589 4911 101 39 456664 3 3540.21 460204.21 88.2056460045749 0.000128530805705644 59.1504179004293 110.221581517889 8.23126765012957e-05 37.8806402622644
"WYOMISSING PUBLIC LIBRARY" 10461 "9 READING BLVD
WYOMISSING, PA 19610
" 40.335075 -75.958679 1 0 5.58 28846 2362 2479 58 6 438955 4.5 2249.235 441204.235 86.9458509865733 0.000132282463737084 58.3635832170354 107.396199684343 8.67006138953476e-05 38.2526780277272
"MIDDLETOWN PUBLIC LIBRARY" 8901 "20 NORTH CATHERINE ST
MIDDLETOWN, PA 17057
" 40.195483 -76.732679 1 0 5 25070 1265 1572 44 9 363768 7 2619.21 366387.21 99.0822927793004 0.000101860992775824 37.3205649509642 130.128499881939 5.90547932570591e-05 21.6369209385807
"EMMAUS PUBLIC LIBRARY" 21577 "11 EAST MAIN ST
EMMAUS, PA 18049
" 40.543303 -75.485903 1 0 5.8 90617 4199 2249 67 15 1263391 4.5 3782.895 1267173.895 97.6435808853055 0.000104884812011919 132.907295763486 121.024146544546 6.82740935045344e-05 86.515148993735
"SOUTHERN LEHIGH PUBLIC LIBRARY" 20969 "3200 PRESTON LANE
CENTER VALLEY, PA 18034
" 40.536616 -75.389682 1 0 7.15 46588 2897 3192 75 18 686586 4.5 3903.315 690489.315 97.3171031435625 0.000105589723967379 72.9085761732748 119.924316800676 6.9532123679299e-05 48.0111884498144
"BUCKS COUNTY FREE LIBRARY" 490577 "150 SOUTH PINE ST
DOYLESTOWN, PA 18901
" 40.30823 -75.126858 1 6 84.68 414016 48380 42773 633 123 6580961 2.25 45815.9475 6626776.9475 83.6024605513318 0.000143074382702763 948.122021072465 106.540569425976 8.80987959140109e-05 583.811069865474
"TWP LIB OF LOWER SOUTHAMPTON" 18909 "1983 BRIDGETOWN PIKE
FEASTERVILLE, PA 19053
" 40.162746 -74.98482 1 0 8.66 64523 3679 4995 77 11 953057 4.5 3851.715 956908.715 76.1609770466557 0.000172399096832424 164.970198217075 108.759491468552 8.45406657349615e-05 80.8976998136865
"MORRISVILLE FR LIB ASSOCIATION" 8728 "300 NORTH PENNSYLVANIA AVE
MORRISVILLE, PA 19067
" 40.212165 -74.778892 1 0 4.21 18138 864 2614 57 7 282064 7 2464.38 284528.38 83.6971472691827 0.000142750845255214 40.6166667440967 117.128760858489 7.2890831163239e-05 20.7395101077299
"FREE LIBRARY OF NEW HOPE & SOLEBURY" 11220 "93 WEST FERRY ST
NEW HOPE, PA 18938
" 40.3638 -74.955333 1 0 3.05 21387 2147 2178 95 4 335671 4.5 1972.2 337643.2 89.7870326390961 0.000124043143130961 41.8823237847957 120.04051350243 6.93975775522421e-05 23.4316201569872
"FREE LIBRARY OF NORTHAMPTON TWP" 39726 "25 UPPER HOLLAND ROAD
RICHBORO, PA 18954
" 40.208896 -75.008943 1 0 13.08 109026 5678 4857 160 25 1557498 3 5537.34 1563035.34 78.7310992854941 0.000161327115709076 252.159983153555 105.14310214125 9.04562183333778e-05 141.386265977825
"SOUTHAMPTON FREE LIBRARY" 15152 "947 STREET RD
SOUTHAMPTON, PA 18966
" 40.170853 -75.037276 1 0 8.48 60351 2895 4789 82 8 885881 4.5 3317.52 889198.52 75.7576606430667 0.000174239609532831 154.933602921971 102.836566542806 9.45594339109013e-05 84.0821086856113
"WARMINSTER TOWNSHIP LIBRARY" 33723 "1076 EMMA LANE
WARMINSTER, PA 18974
" 40.218963 -75.10346 1 0 10.7 63681 4205 3690 55 11 931698 3 4640.07 936338.07 77.9241873891545 0.00016468552775715 154.201329217061 101.152025053749 9.77351618614722e-05 91.5131528285085
"VILLAGE LIBRARY OF WRIGHTSTOWN" 2995 "727 PENNS PARK ROAD
WRIGHTSTOWN, PA 18940
" 40.264661 -74.99287 1 0 1.83 19319 877 2014 46 4 289508 10 1173 290681 82.6559421394492 0.000146369921205352 42.5469550658929 108.638945157642 8.47283833051148e-05 24.6289311875141
"ABINGTON TWP PUBLIC LIBRARY" 57853 "1030 OLD YORK RD
ABINGTON, PA 19001
" 40.112125 -75.123286 1 1 35.7299999999999 158937 7909 5763 334 23 2249294 2.25 9264.57749999998 2258558.5775 70.5252962759446 0.000201052816499145 454.089563234678 100.240471249083 9.95207867489167e-05 224.773526551314
"WISSAHICKON VALLEY PUB LIBRARY" 36697 "650 SKIPPACK PIKE
BLUE BELL, PA 19422
" 40.153648 -75.268282 1 1 16.71 103693 5733 7254 215 25 1520760 3 5809.23 1526569.23 71.6394272692404 0.000194847927000295 297.448849887937 90.2115152795556 0.00012287854056513 187.582599054035
"UNION LIB COMPANY OF HATBOROUGH" 7360 "243 SOUTH YORK RD
HATBORO, PA 19040
" 40.1736 -75.107512 1 0 2.18 23252 699 1270 22 8 328519 7 1872.6 330391.6 74.8435170763576 0.000178521950946247 58.982153008252 98.0756086345956 0.00010396280201163 34.3484364971056
"JENKINTOWN LIBRARY" 4422 "460 OLD YORK ROAD
JENKINTOWN, PA 19046
" 40.113955 -75.122091 1 0 3.95 32698 2682 1665 90 6 483025 10 1919.1 484944.1 70.6644300227911 0.000200261875627994 97.1158150407294 97.9140517230666 0.000104306159587523 50.5826566856275
"HUNTINGDON VALLEY LIBRARY" 12982 "625 RED LION RD
HUNTINGDON VALLEY, PA 19006
" 40.124278 -75.06116 1 0 7.91 70289 2839 1944 65 13 977366 4.5 2939.07 980305.07 72.3017466331403 0.00019129447294513 187.526941691089 102.83035281544 9.45708621376573e-05 92.7082956278165
"LOWER PROVIDENCE COM LIBRARY" 25436 "50 PARKLANE DR
EAGLEVILLE, PA 19403
" 40.160285 -75.407641 1 0 9.9 54024 3685 3684 80 15 799824 3 3774.24 803598.24 71.2729522554337 0.000196856837150372 158.193807866005 94.4940161805461 0.000111993130507115 89.9974825676082
"NARBERTH COMMUNITY LIBRARY" 4282 "80 WINDSOR AVENUE
NARBERTH, PA 19072
" 40.005477 -75.266303 1 0 3.75 32773 871 1587 52 3 458814 10 1847.1 460661.1 61.5706973975061 0.000263786068075394 121.515980284286 79.6438291473523 0.0001576506391905 72.6235168651987
"MONT CO-NORRISTOWN PUB LIB" 325368 "1001 POWELL ST
NORRISTOWN, PA 19401
" 40.121407 -75.339814 1 4 72.7099999999999 493990 13906 13569 407 65 6787261 2.25 32868.84 6820129.84 68.9045050081311 0.000210622501081178 1436.47280459917 88.5288379087079 0.000127594064827961 870.20808894007
"POTTSTOWN REGIONAL PUBLIC LIBRARY" 43625 "500 HIGH STREET
POTTSTOWN, PA 19464
" 40.24761 -75.676473 1 0 11.3 73752 2147 2560 65 14 1021442 3 5621.25 1027063.25 77.848687103696 0.00016500511782812 169.470692583182 110.460188648763 8.19574502605136e-05 84.1754852262765
"INDIAN VALLEY PUBLIC LIBRARY" 45316 "100 EAST CHURCH AVE
TELFORD, PA 18969
" 40.329218 -75.33216 1 0 24.05 132418 14502 15825 215 19 2119335 3 7685.94 2127020.94 83.2407248156169 0.000144320589345665 306.972915611371 104.990244448035 9.07198046201777e-05 192.962924099827
"UPPER DUBLIN PUBLIC LIBRARY" 25569 "805 LOCH ALSH AVE
FORT WASHINGTON, PA 19034
" 40.153367 -75.201664 1 0 14.6 103427 7948 7090 234 23 1544122 3 4491.21 1548613.21 72.2810784387401 0.00019140388682511 296.41058758271 93.5718990393578 0.000114211309992112 176.86914338519
"UPPER MERION TOWNSHIP LIBRARY" 28390 "175 W VALLEY FORGE RD
KING OF PRUSSIA, PA 19406
" 40.102629 -75.372988 1 0 18.53 122644 8484 6311 183 25 1790211 3 5334.6 1795545.6 67.4327046918463 0.000219917019667013 394.871037028219 86.7958293461916 0.000132740144319876 238.340982076918
"UPPER MORELAND FREE PUBLIC LIBRARY" 24015 "109 PARK AVENUE
WILLOW GROVE, PA 19090
" 40.144042 -75.1178 1 0 12.8 60046 3771 5565 103 18 904115 4.5 5162.025 909277.025 72.7280387273208 0.000189058517461107 171.906566307946 97.8407297401419 0.000104462552536738 94.9853989945115
"ATGLEN PUBLIC LIBRARY" 3911 "413 VALLEY AVENUE
ATGLEN, PA 19310
" 39.949121 -75.974701 1 0 1.88 11756 472 2502 25 7 192130 10 1455.3 193585.3 62.2500930013356 0.000258059582784014 49.9565417511182 71.3497458585507 0.000196433311873438 38.0266016090131
"CHESTER COUNTY LIBRARY" 78350 "450 EXTON SQUARE PARKWAY
EXTON, PA 19341
" 40.031583 -75.621322 1 1 87.16 361415 26873 27085 356 64 5407357 2.25 18362.625 5425719.625 62.6595165937045 0.000254698225891347 1381.92116267136 73.5587259373408 0.000184812611122869 1002.74141111685
"COATESVILLE AREA PUBLIC LIBRARY" 47991 "501 E LINCOLN HIGHWAY
COATESVILLE, PA 19320
" 39.984265 -75.815823 1 0 6.91 48155 750 2504 70 15 669902 3 5355.69 675257.69 61.5319798073001 0.000264118135209156 178.347801868443 70.5320193371196 0.000201014489907156 135.736580111235
"DOWNINGTOWN LIBRARY COMPANY" 43124 "330 EAST LANCASTER AVE
DOWNINGTOWN, PA 19335
